batch_id,image_id,defect_present,defect_type,severity,inspection_result
BATCH-20260510-9099,IMG-09099,True,gas_porosity,3,FAIL
BATCH-20260510-9100,IMG-09100,False,none,0,PASS
BATCH-20260510-9101,IMG-09101,False,none,0,PASS
BATCH-20260510-9102,IMG-09102,False,none,0,PASS
BATCH-20260510-9103,IMG-09103,False,none,0,PASS
BATCH-20260510-9104,IMG-09104,False,none,0,PASS
BATCH-20260510-9105,IMG-09105,False,none,0,PASS
BATCH-20260510-9106,IMG-09106,False,none,0,PASS
BATCH-20260510-9107,IMG-09107,False,none,0,PASS
BATCH-20260510-9108,IMG-09108,False,none,0,PASS
BATCH-20260510-9109,IMG-09109,True,cold_shut,4,REWORK
BATCH-20260510-9110,IMG-09110,False,none,0,PASS
BATCH-20260510-9111,IMG-09111,False,none,0,PASS
BATCH-20260510-9112,IMG-09112,True,hot_tear,5,REWORK
BATCH-20260510-9113,IMG-09113,False,none,0,PASS
BATCH-20260510-9114,IMG-09114,False,none,0,PASS
BATCH-20260510-9115,IMG-09115,False,none,0,PASS
BATCH-20260510-9116,IMG-09116,False,none,0,PASS
BATCH-20260510-9117,IMG-09117,False,none,0,PASS
BATCH-20260510-9118,IMG-09118,False,none,0,PASS
BATCH-20260510-9119,IMG-09119,False,none,0,PASS
BATCH-20260510-9120,IMG-09120,False,none,0,PASS
BATCH-20260510-9121,IMG-09121,False,none,0,PASS
BATCH-20260510-9122,IMG-09122,False,none,0,PASS
BATCH-20260510-9123,IMG-09123,True,cold_shut,2,PASS
BATCH-20260510-9124,IMG-09124,False,none,0,PASS
BATCH-20260510-9125,IMG-09125,False,none,0,PASS
BATCH-20260510-9126,IMG-09126,False,none,0,PASS
BATCH-20260510-9127,IMG-09127,False,none,0,PASS
BATCH-20260510-9128,IMG-09128,False,none,0,PASS
BATCH-20260510-9129,IMG-09129,False,none,0,PASS
BATCH-20260510-9130,IMG-09130,False,none,0,PASS
BATCH-20260510-9131,IMG-09131,False,none,0,PASS
BATCH-20260510-9132,IMG-09132,False,none,0,PASS
BATCH-20260510-9133,IMG-09133,False,none,0,PASS
BATCH-20260510-9134,IMG-09134,False,none,0,PASS
BATCH-20260510-9135,IMG-09135,False,none,0,PASS
BATCH-20260510-9136,IMG-09136,True,gas_porosity,4,REWORK
BATCH-20260510-9137,IMG-09137,True,hot_tear,3,FAIL
BATCH-20260510-9138,IMG-09138,False,none,0,PASS
BATCH-20260510-9139,IMG-09139,False,none,0,PASS
BATCH-20260510-9140,IMG-09140,False,none,0,PASS
BATCH-20260511-9141,IMG-09141,False,none,0,PASS
BATCH-20260511-9142,IMG-09142,False,none,0,PASS
BATCH-20260511-9143,IMG-09143,False,none,0,PASS
BATCH-20260511-9144,IMG-09144,False,none,0,PASS
BATCH-20260511-9145,IMG-09145,False,none,0,PASS
BATCH-20260511-9146,IMG-09146,False,none,0,PASS
BATCH-20260511-9147,IMG-09147,False,none,0,PASS
BATCH-20260511-9148,IMG-09148,False,none,0,PASS
BATCH-20260511-9149,IMG-09149,False,none,0,PASS
BATCH-20260511-9150,IMG-09150,False,none,0,PASS
BATCH-20260511-9151,IMG-09151,False,none,0,PASS
BATCH-20260511-9152,IMG-09152,False,none,0,PASS
BATCH-20260511-9153,IMG-09153,False,none,0,PASS
BATCH-20260511-9154,IMG-09154,True,gas_porosity,5,REWORK
BATCH-20260511-9155,IMG-09155,True,cold_shut,4,REWORK
BATCH-20260511-9156,IMG-09156,True,hot_tear,3,FAIL
BATCH-20260511-9157,IMG-09157,True,shrinkage,1,PASS
BATCH-20260511-9158,IMG-09158,False,none,0,PASS
BATCH-20260511-9159,IMG-09159,True,cold_shut,4,REWORK
BATCH-20260511-9160,IMG-09160,True,hot_tear,1,PASS
BATCH-20260511-9161,IMG-09161,True,sand_inclusion,4,REWORK
BATCH-20260511-9162,IMG-09162,True,sand_inclusion,5,REWORK
BATCH-20260511-9163,IMG-09163,False,none,0,PASS
BATCH-20260511-9164,IMG-09164,True,sand_inclusion,4,REWORK
BATCH-20260511-9165,IMG-09165,False,none,0,PASS
BATCH-20260511-9166,IMG-09166,False,none,0,PASS
BATCH-20260511-9167,IMG-09167,False,none,0,PASS
BATCH-20260511-9168,IMG-09168,False,none,0,PASS
BATCH-20260511-9169,IMG-09169,False,none,0,PASS
BATCH-20260511-9170,IMG-09170,True,hot_tear,4,REWORK
BATCH-20260511-9171,IMG-09171,False,none,0,PASS
BATCH-20260511-9172,IMG-09172,False,none,0,PASS
BATCH-20260511-9173,IMG-09173,False,none,0,PASS
BATCH-20260511-9174,IMG-09174,False,none,0,PASS
BATCH-20260511-9175,IMG-09175,False,none,0,PASS
BATCH-20260511-9176,IMG-09176,True,cold_shut,5,REWORK
BATCH-20260511-9177,IMG-09177,False,none,0,PASS
BATCH-20260511-9178,IMG-09178,False,none,0,PASS
BATCH-20260511-9179,IMG-09179,False,none,0,PASS
BATCH-20260511-9180,IMG-09180,False,none,0,PASS
BATCH-20260511-9181,IMG-09181,False,none,0,PASS
BATCH-20260511-9182,IMG-09182,False,none,0,PASS
BATCH-20260511-9183,IMG-09183,False,none,0,PASS
BATCH-20260511-9184,IMG-09184,False,none,0,PASS
BATCH-20260511-9185,IMG-09185,False,none,0,PASS
BATCH-20260511-9186,IMG-09186,False,none,0,PASS
BATCH-20260511-9187,IMG-09187,False,none,0,PASS
BATCH-20260511-9188,IMG-09188,False,none,0,PASS
BATCH-20260511-9189,IMG-09189,True,shrinkage,4,REWORK
BATCH-20260511-9190,IMG-09190,False,none,0,PASS
BATCH-20260511-9191,IMG-09191,False,none,0,PASS
BATCH-20260511-9192,IMG-09192,False,none,0,PASS
BATCH-20260511-9193,IMG-09193,False,none,0,PASS
BATCH-20260511-9194,IMG-09194,False,none,0,PASS
BATCH-20260511-9195,IMG-09195,False,none,0,PASS
BATCH-20260511-9196,IMG-09196,True,shrinkage,2,PASS
BATCH-20260511-9197,IMG-09197,False,none,0,PASS
BATCH-20260511-9198,IMG-09198,False,none,0,PASS
BATCH-20260511-9199,IMG-09199,False,none,0,PASS
BATCH-20260511-9200,IMG-09200,True,sand_inclusion,4,REWORK
BATCH-20260511-9201,IMG-09201,False,none,0,PASS
BATCH-20260511-9202,IMG-09202,False,none,0,PASS
BATCH-20260511-9203,IMG-09203,False,none,0,PASS
BATCH-20260511-9204,IMG-09204,True,cold_shut,3,FAIL
BATCH-20260511-9205,IMG-09205,False,none,0,PASS
BATCH-20260511-9206,IMG-09206,False,none,0,PASS
BATCH-20260511-9207,IMG-09207,False,none,0,PASS
BATCH-20260511-9208,IMG-09208,True,sand_inclusion,5,REWORK
BATCH-20260511-9209,IMG-09209,False,none,0,PASS
BATCH-20260511-9210,IMG-09210,True,shrinkage,5,REWORK
BATCH-20260511-9211,IMG-09211,False,none,0,PASS
BATCH-20260511-9212,IMG-09212,False,none,0,PASS
BATCH-20260511-9213,IMG-09213,False,none,0,PASS
BATCH-20260511-9214,IMG-09214,False,none,0,PASS
BATCH-20260511-9215,IMG-09215,False,none,0,PASS
BATCH-20260511-9216,IMG-09216,False,none,0,PASS
BATCH-20260511-9217,IMG-09217,False,none,0,PASS
BATCH-20260511-9218,IMG-09218,False,none,0,PASS
BATCH-20260511-9219,IMG-09219,False,none,0,PASS
BATCH-20260511-9220,IMG-09220,True,gas_porosity,4,REWORK
BATCH-20260511-9221,IMG-09221,False,none,0,PASS
BATCH-20260511-9222,IMG-09222,False,none,0,PASS
BATCH-20260511-9223,IMG-09223,False,none,0,PASS
BATCH-20260511-9224,IMG-09224,False,none,0,PASS
BATCH-20260511-9225,IMG-09225,False,none,0,PASS
BATCH-20260511-9226,IMG-09226,False,none,0,PASS
BATCH-20260511-9227,IMG-09227,False,none,0,PASS
BATCH-20260511-9228,IMG-09228,False,none,0,PASS
BATCH-20260511-9229,IMG-09229,True,cold_shut,4,REWORK
BATCH-20260511-9230,IMG-09230,False,none,0,PASS
BATCH-20260511-9231,IMG-09231,False,none,0,PASS
BATCH-20260511-9232,IMG-09232,False,none,0,PASS
BATCH-20260511-9233,IMG-09233,False,none,0,PASS
BATCH-20260511-9234,IMG-09234,False,none,0,PASS
BATCH-20260511-9235,IMG-09235,False,none,0,PASS
BATCH-20260511-9236,IMG-09236,False,none,0,PASS
BATCH-20260511-9237,IMG-09237,False,none,0,PASS
BATCH-20260511-9238,IMG-09238,False,none,0,PASS
BATCH-20260511-9239,IMG-09239,False,none,0,PASS
BATCH-20260511-9240,IMG-09240,False,none,0,PASS
BATCH-20260511-9241,IMG-09241,False,none,0,PASS
BATCH-20260511-9242,IMG-09242,False,none,0,PASS
BATCH-20260511-9243,IMG-09243,False,none,0,PASS
BATCH-20260511-9244,IMG-09244,False,none,0,PASS
BATCH-20260511-9245,IMG-09245,True,sand_inclusion,2,PASS
BATCH-20260511-9246,IMG-09246,False,none,0,PASS
BATCH-20260511-9247,IMG-09247,False,none,0,PASS
BATCH-20260511-9248,IMG-09248,False,none,0,PASS
BATCH-20260511-9249,IMG-09249,False,none,0,PASS
BATCH-20260511-9250,IMG-09250,False,none,0,PASS
BATCH-20260511-9251,IMG-09251,False,none,0,PASS
BATCH-20260511-9252,IMG-09252,False,none,0,PASS
BATCH-20260511-9253,IMG-09253,False,none,0,PASS
BATCH-20260511-9254,IMG-09254,False,none,0,PASS
BATCH-20260511-9255,IMG-09255,False,none,0,PASS
BATCH-20260511-9256,IMG-09256,False,none,0,PASS
BATCH-20260511-9257,IMG-09257,False,none,0,PASS
BATCH-20260511-9258,IMG-09258,False,none,0,PASS
BATCH-20260511-9259,IMG-09259,False,none,0,PASS
BATCH-20260512-9260,IMG-09260,False,none,0,PASS
BATCH-20260512-9261,IMG-09261,False,none,0,PASS
BATCH-20260512-9262,IMG-09262,False,none,0,PASS
BATCH-20260512-9263,IMG-09263,True,shrinkage,2,PASS
BATCH-20260512-9264,IMG-09264,False,none,0,PASS
BATCH-20260512-9265,IMG-09265,False,none,0,PASS
BATCH-20260512-9266,IMG-09266,False,none,0,PASS
BATCH-20260512-9267,IMG-09267,True,cold_shut,5,REWORK
BATCH-20260512-9268,IMG-09268,False,none,0,PASS
BATCH-20260512-9269,IMG-09269,False,none,0,PASS
BATCH-20260512-9270,IMG-09270,False,none,0,PASS
BATCH-20260512-9271,IMG-09271,False,none,0,PASS
BATCH-20260512-9272,IMG-09272,False,none,0,PASS
BATCH-20260512-9273,IMG-09273,False,none,0,PASS
BATCH-20260512-9274,IMG-09274,False,none,0,PASS
BATCH-20260512-9275,IMG-09275,False,none,0,PASS
BATCH-20260512-9276,IMG-09276,False,none,0,PASS
BATCH-20260512-9277,IMG-09277,False,none,0,PASS
BATCH-20260512-9278,IMG-09278,False,none,0,PASS
BATCH-20260512-9279,IMG-09279,False,none,0,PASS
BATCH-20260512-9280,IMG-09280,False,none,0,PASS
BATCH-20260512-9281,IMG-09281,False,none,0,PASS
BATCH-20260512-9282,IMG-09282,False,none,0,PASS
BATCH-20260512-9283,IMG-09283,False,none,0,PASS
BATCH-20260512-9284,IMG-09284,True,shrinkage,1,PASS
BATCH-20260512-9285,IMG-09285,False,none,0,PASS
BATCH-20260512-9286,IMG-09286,False,none,0,PASS
BATCH-20260512-9287,IMG-09287,False,none,0,PASS
BATCH-20260512-9288,IMG-09288,True,sand_inclusion,5,REWORK
BATCH-20260512-9289,IMG-09289,False,none,0,PASS
BATCH-20260512-9290,IMG-09290,False,none,0,PASS
BATCH-20260512-9291,IMG-09291,False,none,0,PASS
BATCH-20260512-9292,IMG-09292,False,none,0,PASS
BATCH-20260512-9293,IMG-09293,False,none,0,PASS
BATCH-20260512-9294,IMG-09294,False,none,0,PASS
BATCH-20260512-9295,IMG-09295,False,none,0,PASS
BATCH-20260512-9296,IMG-09296,False,none,0,PASS
BATCH-20260512-9297,IMG-09297,False,none,0,PASS
BATCH-20260512-9298,IMG-09298,False,none,0,PASS
BATCH-20260512-9299,IMG-09299,True,shrinkage,2,PASS
BATCH-20260512-9300,IMG-09300,True,sand_inclusion,2,PASS
BATCH-20260512-9301,IMG-09301,True,cold_shut,1,PASS
BATCH-20260512-9302,IMG-09302,False,none,0,PASS
BATCH-20260512-9303,IMG-09303,False,none,0,PASS
BATCH-20260512-9304,IMG-09304,True,sand_inclusion,4,REWORK
BATCH-20260512-9305,IMG-09305,False,none,0,PASS
BATCH-20260512-9306,IMG-09306,False,none,0,PASS
BATCH-20260512-9307,IMG-09307,False,none,0,PASS
BATCH-20260512-9308,IMG-09308,False,none,0,PASS
BATCH-20260512-9309,IMG-09309,False,none,0,PASS
BATCH-20260512-9310,IMG-09310,False,none,0,PASS
BATCH-20260512-9311,IMG-09311,False,none,0,PASS
BATCH-20260512-9312,IMG-09312,False,none,0,PASS
BATCH-20260512-9313,IMG-09313,False,none,0,PASS
BATCH-20260512-9314,IMG-09314,False,none,0,PASS
BATCH-20260512-9315,IMG-09315,False,none,0,PASS
BATCH-20260512-9316,IMG-09316,True,sand_inclusion,2,PASS
BATCH-20260512-9317,IMG-09317,False,none,0,PASS
BATCH-20260512-9318,IMG-09318,False,none,0,PASS
BATCH-20260512-9319,IMG-09319,False,none,0,PASS
BATCH-20260512-9320,IMG-09320,False,none,0,PASS
BATCH-20260512-9321,IMG-09321,False,none,0,PASS
BATCH-20260512-9322,IMG-09322,False,none,0,PASS
BATCH-20260512-9323,IMG-09323,False,none,0,PASS
BATCH-20260512-9324,IMG-09324,False,none,0,PASS
BATCH-20260512-9325,IMG-09325,False,none,0,PASS
BATCH-20260512-9326,IMG-09326,False,none,0,PASS
BATCH-20260512-9327,IMG-09327,False,none,0,PASS
BATCH-20260512-9328,IMG-09328,False,none,0,PASS
BATCH-20260512-9329,IMG-09329,True,hot_tear,4,REWORK
BATCH-20260512-9330,IMG-09330,False,none,0,PASS
BATCH-20260512-9331,IMG-09331,False,none,0,PASS
BATCH-20260512-9332,IMG-09332,False,none,0,PASS
BATCH-20260512-9333,IMG-09333,False,none,0,PASS
BATCH-20260512-9334,IMG-09334,False,none,0,PASS
BATCH-20260512-9335,IMG-09335,False,none,0,PASS
BATCH-20260512-9336,IMG-09336,False,none,0,PASS
BATCH-20260512-9337,IMG-09337,False,none,0,PASS
BATCH-20260512-9338,IMG-09338,False,none,0,PASS
BATCH-20260512-9339,IMG-09339,False,none,0,PASS
BATCH-20260512-9340,IMG-09340,False,none,0,PASS
BATCH-20260512-9341,IMG-09341,False,none,0,PASS
BATCH-20260512-9342,IMG-09342,False,none,0,PASS
BATCH-20260512-9343,IMG-09343,False,none,0,PASS
BATCH-20260512-9344,IMG-09344,False,none,0,PASS
BATCH-20260512-9345,IMG-09345,False,none,0,PASS
BATCH-20260512-9346,IMG-09346,False,none,0,PASS
BATCH-20260512-9347,IMG-09347,False,none,0,PASS
BATCH-20260512-9348,IMG-09348,True,hot_tear,1,PASS
BATCH-20260512-9349,IMG-09349,False,none,0,PASS
BATCH-20260512-9350,IMG-09350,False,none,0,PASS
BATCH-20260512-9351,IMG-09351,False,none,0,PASS
BATCH-20260512-9352,IMG-09352,False,none,0,PASS
BATCH-20260512-9353,IMG-09353,False,none,0,PASS
BATCH-20260512-9354,IMG-09354,False,none,0,PASS
BATCH-20260512-9355,IMG-09355,True,sand_inclusion,1,PASS
BATCH-20260512-9356,IMG-09356,False,none,0,PASS
BATCH-20260512-9357,IMG-09357,False,none,0,PASS
BATCH-20260512-9358,IMG-09358,False,none,0,PASS
BATCH-20260512-9359,IMG-09359,False,none,0,PASS
BATCH-20260512-9360,IMG-09360,False,none,0,PASS
BATCH-20260512-9361,IMG-09361,False,none,0,PASS
BATCH-20260512-9362,IMG-09362,False,none,0,PASS
BATCH-20260512-9363,IMG-09363,False,none,0,PASS
BATCH-20260512-9364,IMG-09364,False,none,0,PASS
BATCH-20260512-9365,IMG-09365,True,gas_porosity,5,REWORK
BATCH-20260512-9366,IMG-09366,False,none,0,PASS
BATCH-20260512-9367,IMG-09367,False,none,0,PASS
BATCH-20260512-9368,IMG-09368,False,none,0,PASS
BATCH-20260512-9369,IMG-09369,False,none,0,PASS
BATCH-20260512-9370,IMG-09370,True,cold_shut,1,PASS
BATCH-20260512-9371,IMG-09371,True,gas_porosity,3,FAIL
BATCH-20260512-9372,IMG-09372,True,sand_inclusion,3,FAIL
BATCH-20260512-9373,IMG-09373,False,none,0,PASS
BATCH-20260512-9374,IMG-09374,False,none,0,PASS
BATCH-20260512-9375,IMG-09375,False,none,0,PASS
BATCH-20260512-9376,IMG-09376,True,hot_tear,2,PASS
BATCH-20260512-9377,IMG-09377,False,none,0,PASS
BATCH-20260512-9378,IMG-09378,False,none,0,PASS
BATCH-20260512-9379,IMG-09379,False,none,0,PASS
BATCH-20260513-9380,IMG-09380,False,none,0,PASS
BATCH-20260513-9381,IMG-09381,False,none,0,PASS
BATCH-20260513-9382,IMG-09382,False,none,0,PASS
BATCH-20260513-9383,IMG-09383,False,none,0,PASS
BATCH-20260513-9384,IMG-09384,False,none,0,PASS
BATCH-20260513-9385,IMG-09385,True,sand_inclusion,2,PASS
BATCH-20260513-9386,IMG-09386,False,none,0,PASS
BATCH-20260513-9387,IMG-09387,True,cold_shut,1,PASS
BATCH-20260513-9388,IMG-09388,False,none,0,PASS
BATCH-20260513-9389,IMG-09389,False,none,0,PASS
BATCH-20260513-9390,IMG-09390,False,none,0,PASS
BATCH-20260513-9391,IMG-09391,False,none,0,PASS
BATCH-20260513-9392,IMG-09392,False,none,0,PASS
BATCH-20260513-9393,IMG-09393,False,none,0,PASS
BATCH-20260513-9394,IMG-09394,True,hot_tear,5,REWORK
BATCH-20260513-9395,IMG-09395,False,none,0,PASS
BATCH-20260513-9396,IMG-09396,False,none,0,PASS
BATCH-20260513-9397,IMG-09397,False,none,0,PASS
BATCH-20260513-9398,IMG-09398,False,none,0,PASS
BATCH-20260513-9399,IMG-09399,False,none,0,PASS
BATCH-20260513-9400,IMG-09400,False,none,0,PASS
BATCH-20260513-9401,IMG-09401,True,gas_porosity,2,PASS
BATCH-20260513-9402,IMG-09402,False,none,0,PASS
BATCH-20260513-9403,IMG-09403,False,none,0,PASS
BATCH-20260513-9404,IMG-09404,False,none,0,PASS
BATCH-20260513-9405,IMG-09405,False,none,0,PASS
BATCH-20260513-9406,IMG-09406,False,none,0,PASS
BATCH-20260513-9407,IMG-09407,False,none,0,PASS
BATCH-20260513-9408,IMG-09408,False,none,0,PASS
BATCH-20260513-9409,IMG-09409,False,none,0,PASS
BATCH-20260513-9410,IMG-09410,True,shrinkage,3,FAIL
BATCH-20260513-9411,IMG-09411,False,none,0,PASS
BATCH-20260513-9412,IMG-09412,False,none,0,PASS
BATCH-20260513-9413,IMG-09413,False,none,0,PASS
BATCH-20260513-9414,IMG-09414,False,none,0,PASS
BATCH-20260513-9415,IMG-09415,False,none,0,PASS
BATCH-20260513-9416,IMG-09416,True,gas_porosity,4,REWORK
BATCH-20260513-9417,IMG-09417,False,none,0,PASS
BATCH-20260513-9418,IMG-09418,False,none,0,PASS
BATCH-20260513-9419,IMG-09419,True,hot_tear,4,REWORK
BATCH-20260513-9420,IMG-09420,False,none,0,PASS
BATCH-20260513-9421,IMG-09421,False,none,0,PASS
BATCH-20260513-9422,IMG-09422,False,none,0,PASS
BATCH-20260513-9423,IMG-09423,False,none,0,PASS
BATCH-20260513-9424,IMG-09424,False,none,0,PASS
BATCH-20260513-9425,IMG-09425,False,none,0,PASS
BATCH-20260513-9426,IMG-09426,False,none,0,PASS
BATCH-20260513-9427,IMG-09427,False,none,0,PASS
BATCH-20260513-9428,IMG-09428,False,none,0,PASS
BATCH-20260513-9429,IMG-09429,False,none,0,PASS
BATCH-20260513-9430,IMG-09430,False,none,0,PASS
BATCH-20260513-9431,IMG-09431,False,none,0,PASS
BATCH-20260513-9432,IMG-09432,False,none,0,PASS
BATCH-20260513-9433,IMG-09433,False,none,0,PASS
BATCH-20260513-9434,IMG-09434,True,sand_inclusion,4,REWORK
BATCH-20260513-9435,IMG-09435,False,none,0,PASS
BATCH-20260513-9436,IMG-09436,False,none,0,PASS
BATCH-20260513-9437,IMG-09437,False,none,0,PASS
BATCH-20260513-9438,IMG-09438,False,none,0,PASS
BATCH-20260513-9439,IMG-09439,False,none,0,PASS
BATCH-20260513-9440,IMG-09440,False,none,0,PASS
BATCH-20260513-9441,IMG-09441,False,none,0,PASS
BATCH-20260513-9442,IMG-09442,False,none,0,PASS
BATCH-20260513-9443,IMG-09443,False,none,0,PASS
BATCH-20260513-9444,IMG-09444,False,none,0,PASS
BATCH-20260513-9445,IMG-09445,False,none,0,PASS
BATCH-20260513-9446,IMG-09446,False,none,0,PASS
BATCH-20260513-9447,IMG-09447,False,none,0,PASS
BATCH-20260513-9448,IMG-09448,False,none,0,PASS
BATCH-20260513-9449,IMG-09449,False,none,0,PASS
BATCH-20260513-9450,IMG-09450,False,none,0,PASS
BATCH-20260513-9451,IMG-09451,False,none,0,PASS
BATCH-20260513-9452,IMG-09452,False,none,0,PASS
BATCH-20260513-9453,IMG-09453,False,none,0,PASS
BATCH-20260513-9454,IMG-09454,False,none,0,PASS
BATCH-20260513-9455,IMG-09455,False,none,0,PASS
BATCH-20260513-9456,IMG-09456,False,none,0,PASS
BATCH-20260513-9457,IMG-09457,False,none,0,PASS
BATCH-20260513-9458,IMG-09458,False,none,0,PASS
BATCH-20260513-9459,IMG-09459,False,none,0,PASS
BATCH-20260513-9460,IMG-09460,False,none,0,PASS
BATCH-20260513-9461,IMG-09461,True,hot_tear,1,PASS
BATCH-20260513-9462,IMG-09462,False,none,0,PASS
BATCH-20260513-9463,IMG-09463,False,none,0,PASS
BATCH-20260513-9464,IMG-09464,False,none,0,PASS
BATCH-20260513-9465,IMG-09465,False,none,0,PASS
BATCH-20260513-9466,IMG-09466,False,none,0,PASS
BATCH-20260513-9467,IMG-09467,False,none,0,PASS
BATCH-20260513-9468,IMG-09468,False,none,0,PASS
BATCH-20260513-9469,IMG-09469,False,none,0,PASS
BATCH-20260513-9470,IMG-09470,False,none,0,PASS
BATCH-20260513-9471,IMG-09471,False,none,0,PASS
BATCH-20260513-9472,IMG-09472,False,none,0,PASS
BATCH-20260513-9473,IMG-09473,False,none,0,PASS
BATCH-20260513-9474,IMG-09474,False,none,0,PASS
BATCH-20260513-9475,IMG-09475,False,none,0,PASS
BATCH-20260513-9476,IMG-09476,False,none,0,PASS
BATCH-20260513-9477,IMG-09477,False,none,0,PASS
BATCH-20260513-9478,IMG-09478,False,none,0,PASS
BATCH-20260513-9479,IMG-09479,False,none,0,PASS
BATCH-20260513-9480,IMG-09480,False,none,0,PASS
BATCH-20260513-9481,IMG-09481,False,none,0,PASS
BATCH-20260513-9482,IMG-09482,True,shrinkage,5,REWORK
BATCH-20260513-9483,IMG-09483,True,cold_shut,3,FAIL
BATCH-20260513-9484,IMG-09484,False,none,0,PASS
BATCH-20260513-9485,IMG-09485,False,none,0,PASS
BATCH-20260513-9486,IMG-09486,True,sand_inclusion,2,PASS
BATCH-20260513-9487,IMG-09487,False,none,0,PASS
BATCH-20260513-9488,IMG-09488,False,none,0,PASS
BATCH-20260513-9489,IMG-09489,False,none,0,PASS
BATCH-20260513-9490,IMG-09490,False,none,0,PASS
BATCH-20260513-9491,IMG-09491,False,none,0,PASS
BATCH-20260513-9492,IMG-09492,False,none,0,PASS
BATCH-20260513-9493,IMG-09493,False,none,0,PASS
BATCH-20260513-9494,IMG-09494,True,hot_tear,1,PASS
BATCH-20260513-9495,IMG-09495,False,none,0,PASS
BATCH-20260514-9496,IMG-09496,False,none,0,PASS
BATCH-20260514-9497,IMG-09497,False,none,0,PASS
BATCH-20260514-9498,IMG-09498,False,none,0,PASS
BATCH-20260514-9499,IMG-09499,False,none,0,PASS
BATCH-20260514-9500,IMG-09500,False,none,0,PASS
BATCH-20260514-9501,IMG-09501,True,shrinkage,2,PASS
BATCH-20260514-9502,IMG-09502,False,none,0,PASS
BATCH-20260514-9503,IMG-09503,False,none,0,PASS
BATCH-20260514-9504,IMG-09504,True,shrinkage,2,PASS
BATCH-20260514-9505,IMG-09505,False,none,0,PASS
BATCH-20260514-9506,IMG-09506,False,none,0,PASS
BATCH-20260514-9507,IMG-09507,False,none,0,PASS
BATCH-20260514-9508,IMG-09508,False,none,0,PASS
BATCH-20260514-9509,IMG-09509,False,none,0,PASS
BATCH-20260514-9510,IMG-09510,True,shrinkage,3,FAIL
BATCH-20260514-9511,IMG-09511,True,sand_inclusion,4,REWORK
BATCH-20260514-9512,IMG-09512,False,none,0,PASS
BATCH-20260514-9513,IMG-09513,False,none,0,PASS
BATCH-20260514-9514,IMG-09514,False,none,0,PASS
BATCH-20260514-9515,IMG-09515,False,none,0,PASS
BATCH-20260514-9516,IMG-09516,False,none,0,PASS
BATCH-20260514-9517,IMG-09517,False,none,0,PASS
BATCH-20260514-9518,IMG-09518,True,shrinkage,3,FAIL
BATCH-20260514-9519,IMG-09519,False,none,0,PASS
BATCH-20260514-9520,IMG-09520,True,hot_tear,3,FAIL
BATCH-20260514-9521,IMG-09521,False,none,0,PASS
BATCH-20260514-9522,IMG-09522,False,none,0,PASS
BATCH-20260514-9523,IMG-09523,False,none,0,PASS
BATCH-20260514-9524,IMG-09524,False,none,0,PASS
BATCH-20260514-9525,IMG-09525,True,cold_shut,5,REWORK
BATCH-20260514-9526,IMG-09526,True,sand_inclusion,2,PASS
BATCH-20260514-9527,IMG-09527,False,none,0,PASS
BATCH-20260514-9528,IMG-09528,False,none,0,PASS
BATCH-20260514-9529,IMG-09529,False,none,0,PASS
BATCH-20260514-9530,IMG-09530,False,none,0,PASS
BATCH-20260514-9531,IMG-09531,False,none,0,PASS
BATCH-20260514-9532,IMG-09532,False,none,0,PASS
BATCH-20260514-9533,IMG-09533,False,none,0,PASS
BATCH-20260514-9534,IMG-09534,False,none,0,PASS
BATCH-20260514-9535,IMG-09535,True,shrinkage,1,PASS
BATCH-20260514-9536,IMG-09536,False,none,0,PASS
BATCH-20260514-9537,IMG-09537,False,none,0,PASS
BATCH-20260514-9538,IMG-09538,False,none,0,PASS
BATCH-20260514-9539,IMG-09539,False,none,0,PASS
BATCH-20260514-9540,IMG-09540,False,none,0,PASS
BATCH-20260514-9541,IMG-09541,False,none,0,PASS
BATCH-20260514-9542,IMG-09542,False,none,0,PASS
BATCH-20260514-9543,IMG-09543,False,none,0,PASS
BATCH-20260514-9544,IMG-09544,True,cold_shut,2,PASS
BATCH-20260514-9545,IMG-09545,False,none,0,PASS
BATCH-20260514-9546,IMG-09546,False,none,0,PASS
BATCH-20260514-9547,IMG-09547,False,none,0,PASS
BATCH-20260514-9548,IMG-09548,False,none,0,PASS
BATCH-20260514-9549,IMG-09549,True,gas_porosity,4,REWORK
BATCH-20260514-9550,IMG-09550,False,none,0,PASS
BATCH-20260514-9551,IMG-09551,True,hot_tear,2,PASS
BATCH-20260514-9552,IMG-09552,False,none,0,PASS
BATCH-20260514-9553,IMG-09553,False,none,0,PASS
BATCH-20260514-9554,IMG-09554,False,none,0,PASS
BATCH-20260514-9555,IMG-09555,False,none,0,PASS
BATCH-20260514-9556,IMG-09556,False,none,0,PASS
BATCH-20260514-9557,IMG-09557,False,none,0,PASS
BATCH-20260514-9558,IMG-09558,False,none,0,PASS
BATCH-20260514-9559,IMG-09559,False,none,0,PASS
BATCH-20260514-9560,IMG-09560,False,none,0,PASS
BATCH-20260514-9561,IMG-09561,False,none,0,PASS
BATCH-20260514-9562,IMG-09562,False,none,0,PASS
BATCH-20260514-9563,IMG-09563,False,none,0,PASS
BATCH-20260514-9564,IMG-09564,False,none,0,PASS
BATCH-20260514-9565,IMG-09565,False,none,0,PASS
BATCH-20260514-9566,IMG-09566,False,none,0,PASS
BATCH-20260514-9567,IMG-09567,False,none,0,PASS
