batch_id,part_name,alloy_grade,mold_id,shift,cycle_number,production_order,furnace_id,molding_machine_id,pouring_station_id,period,target_temperature,target_pour_time,mold_made_at,pour_time,inspection_time,production_date
BATCH-20260507-8407,Suspension_Arm_v2,C25,MOLD-8407,B,6211,PO-20260507-8407,FURNACE_3,MOLDING_LINE_2,LADLE_1,wear,1436.7589533761602,2026-05-07 08:48:25,2026-05-07 03:37:25,2026-05-07 08:48:25,2026-05-07 20:48:25,2026-05-07
BATCH-20260507-8408,Turbo_Housing_v1,ADI_2,MOLD-8408,A,6835,PO-20260507-8408,FURNACE_1,MOLDING_LINE_1,LADLE_2,wear,1478.3688023907255,2026-05-07 18:16:14,2026-05-06 22:30:14,2026-05-07 18:16:14,2026-05-08 05:16:14,2026-05-07
BATCH-20260507-8409,Brake_Drum_v2,C45,MOLD-8409,A,7944,PO-20260507-8409,FURNACE_2,MOLDING_LINE_1,LADLE_1,wear,1457.844860498042,2026-05-08 05:57:04,2026-05-07 11:06:04,2026-05-08 05:57:04,2026-05-08 15:57:04,2026-05-07
BATCH-20260507-8410,Suspension_Arm_v2,ADI_1,MOLD-8410,B,4388,PO-20260507-8410,FURNACE_3,MOLDING_LINE_2,LADLE_2,wear,1448.9525657885474,2026-05-08 01:02:06,2026-05-07 12:35:06,2026-05-08 01:02:06,2026-05-08 03:02:06,2026-05-07
BATCH-20260507-8411,Turbo_Housing_v1,6061,MOLD-8411,B,3665,PO-20260507-8411,FURNACE_3,MOLDING_LINE_3,LADLE_1,wear,1372.0595197176483,2026-05-07 19:02:44,2026-05-06 17:11:44,2026-05-07 19:02:44,2026-05-07 21:02:44,2026-05-07
BATCH-20260507-8412,Steering_Knuckle_v1,A356,MOLD-8412,B,6495,PO-20260507-8412,FURNACE_1,MOLDING_LINE_3,LADLE_1,wear,1369.0259551234788,2026-05-08 03:11:27,2026-05-07 18:34:27,2026-05-08 03:11:27,2026-05-08 16:11:27,2026-05-07
BATCH-20260507-8413,Transmission_Housing_v1,C25,MOLD-8413,B,3646,PO-20260507-8413,FURNACE_2,MOLDING_LINE_2,LADLE_1,wear,1457.9891527179211,2026-05-07 19:39:25,2026-05-07 13:40:25,2026-05-07 19:39:25,2026-05-08 01:39:25,2026-05-07
BATCH-20260507-8414,Cylinder_Block_v2,FG300,MOLD-8414,B,7110,PO-20260507-8414,FURNACE_3,MOLDING_LINE_1,LADLE_1,wear,1394.8324175047023,2026-05-07 23:36:14,2026-05-07 16:47:14,2026-05-07 23:36:14,2026-05-08 04:36:14,2026-05-07
BATCH-20260507-8415,Wheel_Hub_v2,6061,MOLD-8415,B,2562,PO-20260507-8415,FURNACE_1,MOLDING_LINE_1,LADLE_2,wear,1396.8128160301721,2026-05-07 14:12:23,2026-05-07 07:39:23,2026-05-07 14:12:23,2026-05-07 18:12:23,2026-05-07
BATCH-20260507-8416,Intake_Manifold_v1,FG300,MOLD-8416,C,4913,PO-20260507-8416,FURNACE_1,MOLDING_LINE_1,LADLE_1,wear,1386.7089274838647,2026-05-07 18:16:50,2026-05-07 04:31:50,2026-05-07 18:16:50,2026-05-08 01:16:50,2026-05-07
BATCH-20260507-8417,Transmission_Housing_v2,A356,MOLD-8417,A,5329,PO-20260507-8417,FURNACE_3,MOLDING_LINE_3,LADLE_2,wear,1363.2126873818033,2026-05-07 20:38:43,2026-05-06 22:56:43,2026-05-07 20:38:43,2026-05-08 11:38:43,2026-05-07
BATCH-20260507-8418,Engine_Bracket_v2,C25,MOLD-8418,A,3274,PO-20260507-8418,FURNACE_3,MOLDING_LINE_1,LADLE_1,wear,1440.3735844375192,2026-05-07 10:29:59,2026-05-07 00:49:59,2026-05-07 10:29:59,2026-05-07 18:29:59,2026-05-07
BATCH-20260507-8419,Suspension_Arm_v1,FG250,MOLD-8419,C,4856,PO-20260507-8419,FURNACE_1,MOLDING_LINE_2,LADLE_1,wear,1415.8922887524434,2026-05-07 15:33:42,2026-05-07 07:36:42,2026-05-07 15:33:42,2026-05-08 00:33:42,2026-05-07
BATCH-20260507-8420,Intake_Manifold_v2,A356,MOLD-8420,C,736,PO-20260507-8420,FURNACE_2,MOLDING_LINE_1,LADLE_1,wear,1389.2331633219865,2026-05-07 12:52:38,2026-05-07 07:45:38,2026-05-07 12:52:38,2026-05-07 20:52:38,2026-05-07
BATCH-20260507-8421,Turbo_Housing_v1,FG300,MOLD-8421,A,4006,PO-20260507-8421,FURNACE_2,MOLDING_LINE_2,LADLE_1,wear,1404.584411375355,2026-05-07 09:39:59,2026-05-07 00:53:59,2026-05-07 09:39:59,2026-05-07 22:39:59,2026-05-07
BATCH-20260507-8422,Exhaust_Manifold_v1,ADI_1,MOLD-8422,C,6874,PO-20260507-8422,FURNACE_2,MOLDING_LINE_2,LADLE_2,wear,1447.0723184325534,2026-05-08 00:41:33,2026-05-07 15:24:33,2026-05-08 00:41:33,2026-05-08 05:41:33,2026-05-07
BATCH-20260507-8423,Brake_Drum_v1,FG300,MOLD-8423,C,7804,PO-20260507-8423,FURNACE_3,MOLDING_LINE_3,LADLE_2,wear,1403.9343570390663,2026-05-07 12:51:53,2026-05-06 13:32:53,2026-05-07 12:51:53,2026-05-07 14:51:53,2026-05-07
BATCH-20260507-8424,Turbo_Housing_v2,ADI_2,MOLD-8424,B,6108,PO-20260507-8424,FURNACE_3,MOLDING_LINE_1,LADLE_2,wear,1455.1629666309966,2026-05-08 04:27:29,2026-05-07 11:29:29,2026-05-08 04:27:29,2026-05-08 14:27:29,2026-05-07
BATCH-20260507-8425,Suspension_Arm_v1,C45,MOLD-8425,A,7758,PO-20260507-8425,FURNACE_3,MOLDING_LINE_2,LADLE_1,wear,1432.3085837017434,2026-05-08 00:19:14,2026-05-07 18:26:14,2026-05-08 00:19:14,2026-05-08 14:19:14,2026-05-07
BATCH-20260507-8426,Suspension_Arm_v2,A356,MOLD-8426,A,4315,PO-20260507-8426,FURNACE_2,MOLDING_LINE_3,LADLE_1,wear,1384.621687797367,2026-05-07 14:07:46,2026-05-06 15:49:46,2026-05-07 14:07:46,2026-05-08 01:07:46,2026-05-07
BATCH-20260507-8427,Turbo_Housing_v2,FG260,MOLD-8427,C,3306,PO-20260507-8427,FURNACE_1,MOLDING_LINE_2,LADLE_2,wear,1407.869457076906,2026-05-07 22:54:25,2026-05-07 06:13:25,2026-05-07 22:54:25,2026-05-08 09:54:25,2026-05-07
BATCH-20260507-8428,Suspension_Arm_v1,A356,MOLD-8428,A,3476,PO-20260507-8428,FURNACE_3,MOLDING_LINE_1,LADLE_2,wear,1378.0591896011238,2026-05-07 20:07:05,2026-05-07 10:31:05,2026-05-07 20:07:05,2026-05-08 07:07:05,2026-05-07
BATCH-20260507-8429,Engine_Bracket_v1,C45,MOLD-8429,C,6138,PO-20260507-8429,FURNACE_1,MOLDING_LINE_3,LADLE_2,wear,1461.4871915087992,2026-05-07 09:04:38,2026-05-07 02:14:38,2026-05-07 09:04:38,2026-05-07 16:04:38,2026-05-07
BATCH-20260507-8430,Engine_Bracket_v2,C25,MOLD-8430,C,7973,PO-20260507-8430,FURNACE_3,MOLDING_LINE_3,LADLE_2,wear,1471.4964093873402,2026-05-08 03:29:18,2026-05-07 03:48:18,2026-05-08 03:29:18,2026-05-08 09:29:18,2026-05-07
BATCH-20260507-8431,Transmission_Housing_v1,FG250,MOLD-8431,B,4461,PO-20260507-8431,FURNACE_2,MOLDING_LINE_2,LADLE_1,wear,1449.4468299016805,2026-05-07 14:38:25,2026-05-07 05:09:25,2026-05-07 14:38:25,2026-05-07 21:38:25,2026-05-07
BATCH-20260507-8432,Engine_Bracket_v1,FG300,MOLD-8432,C,2546,PO-20260507-8432,FURNACE_3,MOLDING_LINE_3,LADLE_2,wear,1402.6455070805835,2026-05-07 13:33:27,2026-05-07 01:03:27,2026-05-07 13:33:27,2026-05-07 18:33:27,2026-05-07
BATCH-20260507-8433,Turbo_Housing_v2,6061,MOLD-8433,A,7605,PO-20260507-8433,FURNACE_3,MOLDING_LINE_1,LADLE_2,wear,1376.1066647495938,2026-05-07 17:05:58,2026-05-06 20:27:58,2026-05-07 17:05:58,2026-05-08 06:05:58,2026-05-07
BATCH-20260507-8434,Brake_Drum_v1,C25,MOLD-8434,B,1687,PO-20260507-8434,FURNACE_3,MOLDING_LINE_3,LADLE_2,wear,1433.130697377371,2026-05-08 03:09:33,2026-05-07 18:15:33,2026-05-08 03:09:33,2026-05-08 06:09:33,2026-05-07
BATCH-20260507-8435,Suspension_Arm_v1,C25,MOLD-8435,C,6726,PO-20260507-8435,FURNACE_2,MOLDING_LINE_3,LADLE_2,wear,1469.6132841786084,2026-05-08 05:41:05,2026-05-07 03:55:05,2026-05-08 05:41:05,2026-05-08 12:41:05,2026-05-07
BATCH-20260507-8436,Intake_Manifold_v2,FG250,MOLD-8436,C,5658,PO-20260507-8436,FURNACE_1,MOLDING_LINE_1,LADLE_1,wear,1382.5753073145995,2026-05-08 05:01:33,2026-05-07 12:51:33,2026-05-08 05:01:33,2026-05-08 13:01:33,2026-05-07
BATCH-20260507-8437,Brake_Drum_v1,FG300,MOLD-8437,B,5067,PO-20260507-8437,FURNACE_3,MOLDING_LINE_3,LADLE_1,wear,1380.6336133722086,2026-05-08 03:21:40,2026-05-07 18:54:40,2026-05-08 03:21:40,2026-05-08 09:21:40,2026-05-07
BATCH-20260507-8438,Steering_Knuckle_v1,FG250,MOLD-8438,B,6572,PO-20260507-8438,FURNACE_3,MOLDING_LINE_3,LADLE_1,wear,1421.6033036226459,2026-05-07 09:54:33,2026-05-07 04:15:33,2026-05-07 09:54:33,2026-05-07 13:54:33,2026-05-07
BATCH-20260508-8439,Engine_Bracket_v1,FG300,MOLD-8439,A,4083,PO-20260508-8439,FURNACE_2,MOLDING_LINE_3,LADLE_2,wear,1399.9156130288893,2026-05-08 18:30:07,2026-05-07 17:03:07,2026-05-08 18:30:07,2026-05-09 00:30:07,2026-05-08
BATCH-20260508-8440,Cylinder_Block_v3,C25,MOLD-8440,B,2574,PO-20260508-8440,FURNACE_1,MOLDING_LINE_2,LADLE_2,wear,1463.1159266967427,2026-05-08 21:00:31,2026-05-08 09:02:31,2026-05-08 21:00:31,2026-05-09 09:00:31,2026-05-08
BATCH-20260508-8441,Suspension_Arm_v2,C25,MOLD-8441,A,7708,PO-20260508-8441,FURNACE_2,MOLDING_LINE_2,LADLE_1,wear,1446.5217945483575,2026-05-08 18:25:03,2026-05-07 22:02:03,2026-05-08 18:25:03,2026-05-08 20:25:03,2026-05-08
BATCH-20260508-8442,Suspension_Arm_v2,C45,MOLD-8442,A,1178,PO-20260508-8442,FURNACE_1,MOLDING_LINE_1,LADLE_2,wear,1462.7182083247842,2026-05-08 13:57:15,2026-05-07 14:08:15,2026-05-08 13:57:15,2026-05-09 00:57:15,2026-05-08
BATCH-20260508-8443,Exhaust_Manifold_v1,FG260,MOLD-8443,B,1897,PO-20260508-8443,FURNACE_2,MOLDING_LINE_3,LADLE_1,wear,1426.1868167049213,2026-05-08 10:33:12,2026-05-07 18:58:12,2026-05-08 10:33:12,2026-05-08 19:33:12,2026-05-08
BATCH-20260508-8444,Wheel_Hub_v2,FG300,MOLD-8444,C,1213,PO-20260508-8444,FURNACE_3,MOLDING_LINE_2,LADLE_1,wear,1433.147324343856,2026-05-08 15:49:56,2026-05-08 08:02:56,2026-05-08 15:49:56,2026-05-08 20:49:56,2026-05-08
BATCH-20260508-8445,Suspension_Arm_v2,ADI_2,MOLD-8445,C,428,PO-20260508-8445,FURNACE_3,MOLDING_LINE_1,LADLE_1,wear,1467.6014944615904,2026-05-08 08:08:24,2026-05-07 10:15:24,2026-05-08 08:08:24,2026-05-08 20:08:24,2026-05-08
BATCH-20260508-8446,Transmission_Housing_v1,FG250,MOLD-8446,A,2133,PO-20260508-8446,FURNACE_3,MOLDING_LINE_2,LADLE_1,wear,1439.9551763800157,2026-05-08 07:01:07,2026-05-07 23:15:07,2026-05-08 07:01:07,2026-05-08 17:01:07,2026-05-08
BATCH-20260508-8447,Turbo_Housing_v1,A356,MOLD-8447,A,6844,PO-20260508-8447,FURNACE_2,MOLDING_LINE_3,LADLE_1,wear,1376.5999327983043,2026-05-08 17:01:01,2026-05-07 23:29:01,2026-05-08 17:01:01,2026-05-09 05:01:01,2026-05-08
BATCH-20260508-8448,Wheel_Hub_v1,ADI_2,MOLD-8448,A,4848,PO-20260508-8448,FURNACE_1,MOLDING_LINE_3,LADLE_1,wear,1454.9374756573536,2026-05-08 12:22:07,2026-05-07 19:42:07,2026-05-08 12:22:07,2026-05-09 02:22:07,2026-05-08
BATCH-20260508-8449,Transmission_Housing_v1,C45,MOLD-8449,C,6754,PO-20260508-8449,FURNACE_1,MOLDING_LINE_3,LADLE_1,wear,1449.0239991222852,2026-05-08 22:49:58,2026-05-07 22:09:58,2026-05-08 22:49:58,2026-05-09 00:49:58,2026-05-08
BATCH-20260508-8450,Turbo_Housing_v2,FG260,MOLD-8450,C,3691,PO-20260508-8450,FURNACE_3,MOLDING_LINE_2,LADLE_2,wear,1380.604031567024,2026-05-08 06:51:56,2026-05-07 06:07:56,2026-05-08 06:51:56,2026-05-08 13:51:56,2026-05-08
BATCH-20260508-8451,Transmission_Housing_v1,6061,MOLD-8451,C,7381,PO-20260508-8451,FURNACE_3,MOLDING_LINE_3,LADLE_1,wear,1354.3236683383598,2026-05-08 18:41:34,2026-05-08 04:51:34,2026-05-08 18:41:34,2026-05-09 06:41:34,2026-05-08
BATCH-20260508-8452,Wheel_Hub_v2,FG250,MOLD-8452,B,5607,PO-20260508-8452,FURNACE_2,MOLDING_LINE_3,LADLE_2,wear,1424.8942815153675,2026-05-09 00:05:08,2026-05-08 12:59:08,2026-05-09 00:05:08,2026-05-09 07:05:08,2026-05-08
BATCH-20260508-8453,Transmission_Housing_v1,A380,MOLD-8453,B,3030,PO-20260508-8453,FURNACE_1,MOLDING_LINE_3,LADLE_2,wear,1379.0317404362256,2026-05-09 05:32:50,2026-05-08 19:45:50,2026-05-09 05:32:50,2026-05-09 11:32:50,2026-05-08
BATCH-20260508-8454,Intake_Manifold_v1,ADI_2,MOLD-8454,A,5434,PO-20260508-8454,FURNACE_3,MOLDING_LINE_1,LADLE_1,wear,1437.3784171729772,2026-05-08 13:11:03,2026-05-07 21:15:03,2026-05-08 13:11:03,2026-05-09 00:11:03,2026-05-08
BATCH-20260508-8455,Turbo_Housing_v2,C45,MOLD-8455,A,308,PO-20260508-8455,FURNACE_1,MOLDING_LINE_3,LADLE_2,wear,1471.851577112707,2026-05-08 19:39:01,2026-05-07 21:40:01,2026-05-08 19:39:01,2026-05-08 23:39:01,2026-05-08
BATCH-20260508-8456,Transmission_Housing_v1,FG260,MOLD-8456,B,3802,PO-20260508-8456,FURNACE_2,MOLDING_LINE_1,LADLE_1,wear,1392.8328365773846,2026-05-09 00:16:48,2026-05-08 04:27:48,2026-05-09 00:16:48,2026-05-09 06:16:48,2026-05-08
BATCH-20260508-8457,Turbo_Housing_v2,ADI_1,MOLD-8457,A,4819,PO-20260508-8457,FURNACE_2,MOLDING_LINE_1,LADLE_2,wear,1456.6874545788612,2026-05-09 02:04:47,2026-05-08 03:53:47,2026-05-09 02:04:47,2026-05-09 16:04:47,2026-05-08
BATCH-20260508-8458,Wheel_Hub_v1,FG300,MOLD-8458,B,1274,PO-20260508-8458,FURNACE_2,MOLDING_LINE_1,LADLE_2,wear,1434.898661685399,2026-05-09 03:48:12,2026-05-08 07:11:12,2026-05-09 03:48:12,2026-05-09 16:48:12,2026-05-08
BATCH-20260508-8459,Transmission_Housing_v1,FG250,MOLD-8459,A,5029,PO-20260508-8459,FURNACE_3,MOLDING_LINE_2,LADLE_2,wear,1397.9387290816162,2026-05-08 21:01:58,2026-05-07 21:31:58,2026-05-08 21:01:58,2026-05-09 05:01:58,2026-05-08
BATCH-20260508-8460,Brake_Drum_v2,ADI_1,MOLD-8460,C,5310,PO-20260508-8460,FURNACE_2,MOLDING_LINE_1,LADLE_1,wear,1466.1963089861376,2026-05-08 08:00:57,2026-05-07 23:53:57,2026-05-08 08:00:57,2026-05-08 14:00:57,2026-05-08
BATCH-20260508-8461,Cylinder_Block_v2,A356,MOLD-8461,A,7011,PO-20260508-8461,FURNACE_2,MOLDING_LINE_2,LADLE_2,wear,1373.492797441519,2026-05-08 17:50:56,2026-05-08 10:34:56,2026-05-08 17:50:56,2026-05-08 20:50:56,2026-05-08
BATCH-20260508-8462,Exhaust_Manifold_v1,A356,MOLD-8462,C,1304,PO-20260508-8462,FURNACE_3,MOLDING_LINE_3,LADLE_2,wear,1368.9344284618899,2026-05-09 02:38:16,2026-05-08 08:45:16,2026-05-09 02:38:16,2026-05-09 06:38:16,2026-05-08
BATCH-20260508-8463,Cylinder_Block_v3,C45,MOLD-8463,B,6312,PO-20260508-8463,FURNACE_1,MOLDING_LINE_1,LADLE_1,wear,1443.2776406877533,2026-05-08 22:04:05,2026-05-07 21:20:05,2026-05-08 22:04:05,2026-05-09 01:04:05,2026-05-08
BATCH-20260508-8464,Engine_Bracket_v2,ADI_1,MOLD-8464,A,1727,PO-20260508-8464,FURNACE_2,MOLDING_LINE_1,LADLE_1,wear,1457.7345925387501,2026-05-08 13:12:21,2026-05-07 20:46:21,2026-05-08 13:12:21,2026-05-08 23:12:21,2026-05-08
BATCH-20260508-8465,Exhaust_Manifold_v1,ADI_1,MOLD-8465,C,2506,PO-20260508-8465,FURNACE_3,MOLDING_LINE_1,LADLE_1,wear,1425.9206118095149,2026-05-08 12:07:52,2026-05-07 18:30:52,2026-05-08 12:07:52,2026-05-08 14:07:52,2026-05-08
BATCH-20260508-8466,Turbo_Housing_v1,FG260,MOLD-8466,B,7590,PO-20260508-8466,FURNACE_1,MOLDING_LINE_2,LADLE_1,wear,1395.0579980145394,2026-05-09 03:50:40,2026-05-08 12:48:40,2026-05-09 03:50:40,2026-05-09 17:50:40,2026-05-08
BATCH-20260508-8467,Engine_Bracket_v2,FG250,MOLD-8467,A,1376,PO-20260508-8467,FURNACE_1,MOLDING_LINE_3,LADLE_2,wear,1415.9834344919582,2026-05-08 09:07:54,2026-05-07 13:00:54,2026-05-08 09:07:54,2026-05-09 00:07:54,2026-05-08
BATCH-20260508-8468,Cylinder_Block_v3,ADI_1,MOLD-8468,C,7227,PO-20260508-8468,FURNACE_2,MOLDING_LINE_3,LADLE_1,wear,1420.669346114452,2026-05-08 16:24:36,2026-05-08 02:43:36,2026-05-08 16:24:36,2026-05-09 04:24:36,2026-05-08
BATCH-20260508-8469,Brake_Drum_v1,C45,MOLD-8469,B,3518,PO-20260508-8469,FURNACE_3,MOLDING_LINE_1,LADLE_2,wear,1464.1180771013944,2026-05-08 14:59:34,2026-05-08 07:42:34,2026-05-08 14:59:34,2026-05-09 05:59:34,2026-05-08
BATCH-20260508-8470,Engine_Bracket_v1,ADI_2,MOLD-8470,A,863,PO-20260508-8470,FURNACE_3,MOLDING_LINE_1,LADLE_2,wear,1470.3941079408623,2026-05-09 04:41:20,2026-05-08 20:15:20,2026-05-09 04:41:20,2026-05-09 17:41:20,2026-05-08
BATCH-20260508-8471,Brake_Drum_v2,FG300,MOLD-8471,B,2748,PO-20260508-8471,FURNACE_3,MOLDING_LINE_2,LADLE_1,wear,1420.1818728826986,2026-05-08 17:17:23,2026-05-08 07:19:23,2026-05-08 17:17:23,2026-05-09 03:17:23,2026-05-08
BATCH-20260508-8472,Brake_Drum_v1,FG250,MOLD-8472,A,5915,PO-20260508-8472,FURNACE_2,MOLDING_LINE_1,LADLE_2,wear,1401.9290963772944,2026-05-08 11:28:44,2026-05-07 18:49:44,2026-05-08 11:28:44,2026-05-08 17:28:44,2026-05-08
BATCH-20260508-8473,Transmission_Housing_v1,ADI_1,MOLD-8473,A,7556,PO-20260508-8473,FURNACE_1,MOLDING_LINE_1,LADLE_1,wear,1457.358718399722,2026-05-08 21:44:53,2026-05-08 16:22:53,2026-05-08 21:44:53,2026-05-09 04:44:53,2026-05-08
BATCH-20260508-8474,Cylinder_Block_v3,C45,MOLD-8474,B,304,PO-20260508-8474,FURNACE_1,MOLDING_LINE_1,LADLE_2,wear,1427.843641120449,2026-05-08 15:48:57,2026-05-07 20:41:57,2026-05-08 15:48:57,2026-05-08 17:48:57,2026-05-08
BATCH-20260508-8475,Cylinder_Block_v1,A380,MOLD-8475,A,2208,PO-20260508-8475,FURNACE_1,MOLDING_LINE_1,LADLE_2,wear,1351.4975048278964,2026-05-08 19:20:12,2026-05-08 07:20:12,2026-05-08 19:20:12,2026-05-08 21:20:12,2026-05-08
BATCH-20260508-8476,Intake_Manifold_v2,ADI_2,MOLD-8476,C,2322,PO-20260508-8476,FURNACE_2,MOLDING_LINE_2,LADLE_1,wear,1464.0251268300938,2026-05-08 23:30:16,2026-05-08 01:00:16,2026-05-08 23:30:16,2026-05-09 08:30:16,2026-05-08
BATCH-20260508-8477,Transmission_Housing_v2,C45,MOLD-8477,C,2772,PO-20260508-8477,FURNACE_3,MOLDING_LINE_3,LADLE_1,wear,1474.882274943421,2026-05-08 22:50:55,2026-05-08 07:25:55,2026-05-08 22:50:55,2026-05-09 07:50:55,2026-05-08
BATCH-20260508-8478,Exhaust_Manifold_v1,6061,MOLD-8478,B,4889,PO-20260508-8478,FURNACE_2,MOLDING_LINE_1,LADLE_2,wear,1358.2874660823466,2026-05-08 10:44:12,2026-05-07 10:17:12,2026-05-08 10:44:12,2026-05-08 19:44:12,2026-05-08
BATCH-20260508-8479,Wheel_Hub_v1,6061,MOLD-8479,B,3077,PO-20260508-8479,FURNACE_2,MOLDING_LINE_1,LADLE_2,wear,1360.5025763116305,2026-05-08 14:17:37,2026-05-07 19:27:37,2026-05-08 14:17:37,2026-05-08 20:17:37,2026-05-08
BATCH-20260508-8480,Transmission_Housing_v2,C25,MOLD-8480,C,4583,PO-20260508-8480,FURNACE_3,MOLDING_LINE_2,LADLE_1,wear,1458.212581161988,2026-05-08 21:47:11,2026-05-08 15:25:11,2026-05-08 21:47:11,2026-05-08 23:47:11,2026-05-08
BATCH-20260508-8481,Steering_Knuckle_v2,6061,MOLD-8481,A,712,PO-20260508-8481,FURNACE_2,MOLDING_LINE_3,LADLE_2,wear,1365.830048688506,2026-05-08 21:04:52,2026-05-08 13:20:52,2026-05-08 21:04:52,2026-05-09 05:04:52,2026-05-08
BATCH-20260508-8482,Turbo_Housing_v2,ADI_1,MOLD-8482,C,3021,PO-20260508-8482,FURNACE_1,MOLDING_LINE_3,LADLE_2,wear,1472.4455227573721,2026-05-09 01:47:50,2026-05-08 01:47:50,2026-05-09 01:47:50,2026-05-09 07:47:50,2026-05-08
BATCH-20260508-8483,Cylinder_Block_v1,C45,MOLD-8483,A,3099,PO-20260508-8483,FURNACE_3,MOLDING_LINE_3,LADLE_1,wear,1457.0930875973522,2026-05-08 19:41:15,2026-05-08 13:47:15,2026-05-08 19:41:15,2026-05-08 22:41:15,2026-05-08
BATCH-20260508-8484,Engine_Bracket_v1,6061,MOLD-8484,C,4799,PO-20260508-8484,FURNACE_3,MOLDING_LINE_3,LADLE_1,wear,1396.628514713257,2026-05-08 13:57:37,2026-05-07 18:58:37,2026-05-08 13:57:37,2026-05-09 02:57:37,2026-05-08
BATCH-20260508-8485,Transmission_Housing_v1,FG300,MOLD-8485,A,1981,PO-20260508-8485,FURNACE_1,MOLDING_LINE_3,LADLE_1,wear,1443.6270207399991,2026-05-08 21:52:39,2026-05-08 11:56:39,2026-05-08 21:52:39,2026-05-09 00:52:39,2026-05-08
BATCH-20260508-8486,Transmission_Housing_v2,FG250,MOLD-8486,B,6022,PO-20260508-8486,FURNACE_1,MOLDING_LINE_1,LADLE_1,wear,1439.5102342019668,2026-05-08 16:54:11,2026-05-08 11:51:11,2026-05-08 16:54:11,2026-05-08 22:54:11,2026-05-08
BATCH-20260508-8487,Engine_Bracket_v1,6061,MOLD-8487,C,1734,PO-20260508-8487,FURNACE_3,MOLDING_LINE_2,LADLE_2,wear,1354.899891884585,2026-05-08 12:14:35,2026-05-08 01:29:35,2026-05-08 12:14:35,2026-05-08 20:14:35,2026-05-08
BATCH-20260508-8488,Cylinder_Block_v3,C45,MOLD-8488,A,4845,PO-20260508-8488,FURNACE_2,MOLDING_LINE_1,LADLE_1,wear,1454.7569192946703,2026-05-09 05:13:37,2026-05-08 18:13:37,2026-05-09 05:13:37,2026-05-09 07:13:37,2026-05-08
BATCH-20260508-8489,Turbo_Housing_v2,6061,MOLD-8489,C,3586,PO-20260508-8489,FURNACE_2,MOLDING_LINE_3,LADLE_2,wear,1355.0886650265081,2026-05-09 01:14:12,2026-05-08 08:44:12,2026-05-09 01:14:12,2026-05-09 11:14:12,2026-05-08
BATCH-20260508-8490,Turbo_Housing_v2,FG300,MOLD-8490,B,4715,PO-20260508-8490,FURNACE_3,MOLDING_LINE_1,LADLE_1,wear,1384.2243638346874,2026-05-08 22:17:56,2026-05-08 06:15:56,2026-05-08 22:17:56,2026-05-09 11:17:56,2026-05-08
BATCH-20260508-8491,Transmission_Housing_v1,FG260,MOLD-8491,C,7131,PO-20260508-8491,FURNACE_1,MOLDING_LINE_3,LADLE_1,wear,1408.9090235418414,2026-05-08 21:27:03,2026-05-07 21:55:03,2026-05-08 21:27:03,2026-05-09 12:27:03,2026-05-08
BATCH-20260508-8492,Engine_Bracket_v2,FG260,MOLD-8492,A,3695,PO-20260508-8492,FURNACE_1,MOLDING_LINE_1,LADLE_1,wear,1386.4345393260276,2026-05-08 12:33:49,2026-05-08 06:14:49,2026-05-08 12:33:49,2026-05-09 03:33:49,2026-05-08
BATCH-20260508-8493,Steering_Knuckle_v1,C25,MOLD-8493,C,578,PO-20260508-8493,FURNACE_1,MOLDING_LINE_2,LADLE_2,wear,1447.5069722032931,2026-05-08 17:52:15,2026-05-08 00:56:15,2026-05-08 17:52:15,2026-05-09 07:52:15,2026-05-08
BATCH-20260508-8494,Cylinder_Block_v2,FG250,MOLD-8494,A,1834,PO-20260508-8494,FURNACE_1,MOLDING_LINE_3,LADLE_2,wear,1420.90075800676,2026-05-08 08:38:56,2026-05-08 01:05:56,2026-05-08 08:38:56,2026-05-08 16:38:56,2026-05-08
BATCH-20260508-8495,Transmission_Housing_v1,A356,MOLD-8495,B,1821,PO-20260508-8495,FURNACE_2,MOLDING_LINE_1,LADLE_2,wear,1395.6860248238443,2026-05-09 00:18:10,2026-05-08 18:34:10,2026-05-09 00:18:10,2026-05-09 04:18:10,2026-05-08
BATCH-20260508-8496,Wheel_Hub_v1,FG250,MOLD-8496,C,6813,PO-20260508-8496,FURNACE_3,MOLDING_LINE_1,LADLE_1,wear,1413.4916401238609,2026-05-08 12:01:19,2026-05-08 01:38:19,2026-05-08 12:01:19,2026-05-08 20:01:19,2026-05-08
BATCH-20260508-8497,Transmission_Housing_v2,C45,MOLD-8497,C,6614,PO-20260508-8497,FURNACE_3,MOLDING_LINE_1,LADLE_2,wear,1439.551494319283,2026-05-08 09:19:52,2026-05-07 07:56:52,2026-05-08 09:19:52,2026-05-08 20:19:52,2026-05-08
BATCH-20260508-8498,Transmission_Housing_v1,ADI_1,MOLD-8498,B,7043,PO-20260508-8498,FURNACE_1,MOLDING_LINE_1,LADLE_1,wear,1422.80231756504,2026-05-09 03:26:35,2026-05-08 04:54:35,2026-05-09 03:26:35,2026-05-09 06:26:35,2026-05-08
BATCH-20260508-8499,Steering_Knuckle_v2,ADI_2,MOLD-8499,A,5934,PO-20260508-8499,FURNACE_2,MOLDING_LINE_2,LADLE_2,wear,1477.9967696249807,2026-05-08 20:07:05,2026-05-08 11:32:05,2026-05-08 20:07:05,2026-05-09 00:07:05,2026-05-08
